chr1	17033	+	CG	0.808581	43
chr1	17291	+	CG	0.367958	33
chr1	17440	+	CG	0.610597	46
chr1	17583	+	CG	0.576101	37
chr1	17649	+	CG	0.455757	36
chr1	17811	+	CG	0.279927	37
chr1	18028	+	CG	0.811191	38
chr1	18040	+	CG	0.549934	47
chr1	18082	+	CG	0.644059	37
chr1	18311	+	CG	0.667344	40
chr1	18402	+	CG	0.553034	35
chr1	39604	+	CG	0.207836	43
chr1	39608	+	CG	0.71919	43
chr1	39821	+	CG	0.782724	42
chr1	39934	+	CG	0.598867	41
chr1	40039	+	CG	0.734643	44
chr1	40111	+	CG	0.714653	41
chr1	40299	+	CG	0.204875	37
chr1	40303	+	CG	0.687694	33
chr1	40307	+	CG	0.622193	49
chr1	40309	+	CG	0.182966	42
chr1	40352	+	CG	0.66617	42
chr1	40377	+	CG	0.7367	38
chr1	40408	+	CG	0.599162	49
chr1	40450	+	CG	0.884162	48
chr1	40498	+	CG	0.592637	47
chr1	40506	+	CG	0.411006	46
chr1	40536	+	CG	0.225857	57
chr1	40560	+	CG	0.354904	41
chr1	40647	+	CG	0.529894	36
chr1	41149	+	CG	0.639048	45
chr1	41156	+	CG	0.975314	46
chr1	41263	+	CG	0.599064	32
chr1	41330	+	CG	0.620215	31
chr1	41425	+	CG	0.0816902	43
chr1	41432	+	CG	0.537277	39
chr1	171933	+	CG	0.707633	45
chr1	171995	+	CG	0.482581	29
chr1	172128	+	CG	0.359748	53
chr1	172501	+	CG	0.962597	43
chr1	172521	+	CG	0.499111	44
chr1	172535	+	CG	0.22484	32
chr1	172674	+	CG	0.580119	51
chr1	172723	+	CG	0.159996	42
chr1	173363	+	CG	0.093936	44
chr1	181216	+	CG	0.659082	34
chr1	181233	+	CG	0.199624	41
chr1	181239	+	CG	0.583056	49
chr1	181301	+	CG	0.638859	49
chr1	181339	+	CG	0.0248698	37
chr1	181410	+	CG	0.369363	31
chr1	181440	+	CG	0.491335	47
chr1	181761	+	CG	0.359863	40
chr1	181766	+	CG	0.407237	39
chr1	181825	+	CG	0.453094	31
chr1	181830	+	CG	0.207751	43
chr1	181953	+	CG	0.290697	44
chr1	181964	+	CG	0.381183	34
chr1	182139	+	CG	0.907124	39
chr1	182172	+	CG	0.275346	38
chr1	182185	+	CG	0.798122	37
chr1	182190	+	CG	0.122493	46
chr1	182199	+	CG	0.70666	42
chr1	182456	+	CG	0.105654	44
chr1	182474	+	CG	0.0502178	43
chr1	182657	+	CG	0.228686	43
chr1	182738	+	CG	0.227896	48
chr1	182789	+	CG	0.340672	38
chr1	183198	+	CG	0.424605	35
chr1	288812	+	CG	0.387498	41
chr1	289318	+	CG	0.0186803	40
chr1	289513	+	CG	0.44989	43
chr1	289758	+	CG	0.206899	37
chr1	289772	+	CG	0.684046	42
chr1	289844	+	CG	0.866352	47
chr1	289855	+	CG	0.632728	42
chr1	289891	+	CG	0.293153	48
chr1	289922	+	CG	0.966686	47
chr1	289929	+	CG	0.287359	43
chr1	289945	+	CG	0.861623	32
chr1	289954	+	CG	0.947742	36
chr1	289982	+	CG	0.564876	49
chr1	290005	+	CG	0.969291	46
chr1	290199	+	CG	0.775457	42
chr1	290202	+	CG	0.595222	38
chr1	290227	+	CG	0.496438	41
chr1	290277	+	CG	0.353505	34
chr1	290288	+	CG	0.979556	43
chr1	290821	+	CG	0.222214	34
chr1	291051	+	CG	0.149813	45
chr1	291106	+	CG	0.912135	42
chr1	291193	+	CG	0.00271914	36
chr1	291215	+	CG	0.259838	43
chr1	291309	+	CG	0.803161	35
chr1	291502	+	CG	0.209949	48
chr1	291554	+	CG	0.298381	41
chr1	291633	+	CG	0.822658	35
chr1	393553	+	CG	0.131728	38
chr1	393576	+	CG	0.168617	46
chr1	393638	+	CG	0.487899	42
chr1	393704	+	CG	0.144405	42
chr1	393773	+	CG	0.717426	44
chr1	393855	+	CG	0.511105	35
