chr1	7511	+	CG	0.0016565	38
chr1	7935	+	CG	0.00708664	40
chr1	8280	+	CG	0.0403377	27
chr1	8327	+	CG	0.000812041	36
chr1	8394	+	CG	0.00147177	44
chr1	8681	+	CG	0.0271587	41
chr1	9019	+	CG	0.00381217	32
chr1	9358	+	CG	0.00173203	39
chr1	71154	+	CG	0.0742319	45
chr1	71507	+	CG	0.00469402	44
chr1	72273	+	CG	0.105542	41
chr1	72443	+	CG	0.0780479	49
chr1	72486	+	CG	0.00941311	36
chr1	72508	+	CG	0.00517341	39
chr1	72602	+	CG	0.187864	61
chr1	449320	+	CG	0.0149061	34
chr1	449595	+	CG	0.0267068	30
chr1	449611	+	CG	0.0415821	43
chr1	449635	+	CG	0.00722093	44
chr1	449657	+	CG	0.00201015	36
chr1	449686	+	CG	0.0321637	39
chr1	449690	+	CG	0.0762536	44
chr1	449698	+	CG	0.000151034	40
chr1	449702	+	CG	0.00981944	43
chr1	449746	+	CG	0.000904607	35
chr1	449824	+	CG	0.000450474	38
chr1	450092	+	CG	0.00106536	37
chr1	450104	+	CG	0.0634598	32
chr1	450148	+	CG	0.00601621	44
chr1	450159	+	CG	0.0533284	41
chr1	450348	+	CG	0.0121338	45
chr1	450613	+	CG	0.0921159	33
chr1	450808	+	CG	0.00227133	44
chr1	450823	+	CG	0.000369189	42
chr1	451012	+	CG	0.000294355	51
chr1	451027	+	CG	0.00153405	36
chr1	451172	+	CG	0.000443571	30
chr1	451182	+	CG	0.0575527	37
chr2	87137	+	CG	0.0713144	40
chr2	87190	+	CG	0.00017795	28
chr2	87257	+	CG	5.06447e-05	40
chr2	87296	+	CG	0.00437827	38
chr2	87349	+	CG	0.030134	32
chr2	87363	+	CG	0.0111253	34
chr2	87402	+	CG	0.0141703	50
chr2	87459	+	CG	0.174441	27
chr2	87517	+	CG	0.00745681	33
chr2	87534	+	CG	0.0167464	42
chr2	87540	+	CG	0.00180694	32
chr2	87584	+	CG	0.0124454	32
chr2	87587	+	CG	0.0617478	36
chr2	87619	+	CG	0.00995371	34
chr2	87627	+	CG	0.00206784	31
chr2	87655	+	CG	0.00707264	36
chr2	87865	+	CG	0.0252264	39
chr2	87931	+	CG	0.000428223	41
chr2	88298	+	CG	0.000783892	36
chr2	88473	+	CG	0.000229176	38
chr2	88496	+	CG	0.076652	40
chr2	88536	+	CG	0.00119466	42
chr2	88672	+	CG	0.00359593	35
chr2	88718	+	CG	0.0169233	39
chr2	88751	+	CG	0.0584514	38
chr2	88763	+	CG	0.00972957	31
chr2	88767	+	CG	0.0140221	32
chr2	88771	+	CG	0.0298096	28
chr2	88877	+	CG	5.43998e-05	41
chr2	88926	+	CG	0.0087536	46
chr2	88982	+	CG	0.0184059	38
chr2	89047	+	CG	0.00912286	45
chr2	89086	+	CG	0.00367069	39
chr2	89103	+	CG	0.000253399	40
chr2	89109	+	CG	0.00149812	32
chr2	89111	+	CG	0.0067022	35
chr2	103158	+	CG	0.00967666	37
chr2	103284	+	CG	0.0274484	50
chr2	103305	+	CG	0.00147232	44
chr2	103317	+	CG	0.0287132	42
chr2	103326	+	CG	0.000231617	34
chr2	103348	+	CG	0.0330314	41
chr2	103354	+	CG	0.000266782	30
chr2	103366	+	CG	0.00104636	50
chr2	103375	+	CG	0.0011398	38
chr2	103476	+	CG	0.00729853	41
chr2	103770	+	CG	0.0062708	43
chr2	103958	+	CG	0.0143248	33
chr2	103995	+	CG	0.0352395	50
chr2	104010	+	CG	0.00343106	35
chr2	104193	+	CG	1.58301e-05	44
chr2	104273	+	CG	0.0107357	33
chr2	104282	+	CG	0.00354851	40
chr2	104327	+	CG	0.000155476	36
chr2	104343	+	CG	0.029832	50
chr2	104535	+	CG	0.00778165	49
chr2	104542	+	CG	0.00199939	35
