chr1	5284	+	CG	2.25975e-05	39
chr1	5425	+	CG	9.1085e-05	35
chr1	5541	+	CG	0.000299453	36
chr1	5649	+	CG	0.00010082	41
chr1	5662	+	CG	2.07502e-05	35
chr1	6007	+	CG	4.61894e-05	43
chr1	6393	+	CG	3.35459e-05	56
chr1	6773	+	CG	6.32321e-05	39
chr1	6861	+	CG	5.58916e-05	37
chr1	21849	+	CG	3.88653e-05	43
chr1	21944	+	CG	9.6679e-05	44
chr1	21946	+	CG	0.000462061	48
chr1	21998	+	CG	3.29018e-05	51
chr1	22167	+	CG	5.16774e-05	46
chr1	22180	+	CG	0.000585781	38
chr1	22421	+	CG	5.15802e-05	39
chr1	22755	+	CG	2.48783e-05	51
chr1	23056	+	CG	1.7658e-05	37
chr1	23482	+	CG	0.000216284	33
chr1	23502	+	CG	0.000108115	38
chr1	23509	+	CG	0.000118381	48
chr1	23526	+	CG	0.00010043	31
chr1	23552	+	CG	0.000101972	27
chr1	23563	+	CG	0.000446578	63
chr1	23873	+	CG	0.000272406	42
chr1	136311	+	CG	1.84699e-05	42
chr1	136351	+	CG	0.00113753	27
chr1	136759	+	CG	7.85473e-05	27
chr1	137072	+	CG	0.000415494	43
chr1	137331	+	CG	0.000220187	31
chr1	137418	+	CG	3.03443e-05	28
chr1	137474	+	CG	5.79752e-05	48
chr1	137537	+	CG	6.74539e-05	25
chr1	137660	+	CG	5.35201e-05	41
chr1	137691	+	CG	4.27217e-05	44
chr1	137723	+	CG	0.00023879	43
chr1	137735	+	CG	3.77862e-05	33
chr1	137787	+	CG	1.95779e-05	29
chr1	137805	+	CG	3.30974e-05	36
chr1	137845	+	CG	2.88745e-06	43
chr1	137853	+	CG	7.36327e-05	47
chr1	138095	+	CG	1.57209e-05	44
chr1	138122	+	CG	0.000235599	31
chr1	138148	+	CG	4.8154e-05	35
chr1	138162	+	CG	0.000207385	40
chr1	138286	+	CG	0.000283426	44
chr1	138365	+	CG	4.29656e-05	46
chr1	138382	+	CG	1.12879e-05	40
chr1	138405	+	CG	0.000111117	47
chr1	138476	+	CG	0.00114217	44
chr1	138492	+	CG	3.86586e-05	45
chr1	138564	+	CG	0.000265636	29
chr1	138919	+	CG	0.000140313	53
chr1	185576	+	CG	7.41213e-05	50
chr1	185690	+	CG	0.000375111	32
chr1	185721	+	CG	3.94527e-06	36
chr1	185758	+	CG	0.000177705	58
chr1	185803	+	CG	0.000145842	31
chr1	185841	+	CG	0.000159666	34
chr1	186078	+	CG	0.00287585	39
chr1	186396	+	CG	3.28033e-05	38
chr1	186542	+	CG	5.8256e-06	44
chr1	186629	+	CG	8.08513e-05	44
chr1	186825	+	CG	6.953e-06	47
chr1	186969	+	CG	7.98017e-05	40
chr1	187030	+	CG	2.93121e-05	45
chr1	192576	+	CG	0.000162347	42
chr1	193252	+	CG	3.25741e-05	37
chr1	193287	+	CG	0.000408105	37
chr1	193404	+	CG	4.31109e-05	41
chr1	193465	+	CG	1.21385e-05	48
chr1	193492	+	CG	0.000171739	31
chr1	193543	+	CG	1.71841e-05	45
chr1	193916	+	CG	6.41709e-05	43
chr1	193950	+	CG	0.00203943	34
chr1	194002	+	CG	2.61013e-05	42
chr1	194057	+	CG	6.70741e-06	42
chr1	194370	+	CG	6.59008e-05	40
chr1	209827	+	CG	0.000315803	35
chr1	210023	+	CG	7.85228e-05	33
chr1	210668	+	CG	5.18115e-05	26
chr1	210674	+	CG	0.000192201	48
chr1	210680	+	CG	5.26189e-05	35
chr1	210803	+	CG	9.56543e-06	46
chr1	210835	+	CG	5.96991e-05	27
chr1	210857	+	CG	3.33838e-05	36
chr1	210866	+	CG	5.47635e-05	48
chr1	210874	+	CG	0.00055891	32
chr1	210890	+	CG	6.52285e-06	53
chr1	210898	+	CG	1.65499e-05	41
chr1	210936	+	CG	0.00101564	47
chr1	211153	+	CG	0.000221445	37
chr1	211191	+	CG	4.92404e-05	39
chr1	211230	+	CG	0.000137385	37
chr1	211281	+	CG	8.56789e-05	36
chr1	211339	+	CG	0.000120218	46
chr1	211410	+	CG	0.000116474	46
chr1	211431	+	CG	6.84476e-05	34
chr1	283867	+	CG	0.000503319	42
chr1	283973	+	CG	0.000140229	43
chr1	284039	+	CG	0.00015202	50
chr1	284111	+	CG	4.50683e-05	32
chr1	284144	+	CG	6.43387e-05	41
chr1	284200	+	CG	1.14992e-05	46
chr1	284220	+	CG	0.000283863	47
chr1	284234	+	CG	2.9191e-05	48
chr1	284278	+	CG	0.000639329	42
chr1	284307	+	CG	0.00243286	45
chr1	284324	+	CG	5.83444e-05	37
chr1	284337	+	CG	0.000116375	43
chr1	284439	+	CG	5.65895e-05	33
chr1	284518	+	CG	0.0100304	41
chr1	284673	+	CG	0.00353238	33
chr1	284724	+	CG	0.000971502	38
chr1	284858	+	CG	6.1113e-05	44
chr1	284996	+	CG	9.60494e-05	45
chr1	285060	+	CG	0.000196876	34
chr1	341690	+	CG	9.37825e-05	36
chr1	341760	+	CG	1.66251e-05	35
chr1	342124	+	CG	0.000208715	39
chr1	342152	+	CG	2.17879e-05	46
chr1	342157	+	CG	0.000810798	40
chr1	342242	+	CG	0.000203752	30
chr1	342246	+	CG	6.56816e-05	46
chr1	342310	+	CG	0.000178611	42
chr1	342317	+	CG	6.13983e-05	30
chr1	342350	+	CG	1.35482e-05	40
chr1	342371	+	CG	0.000197636	42
chr1	342379	+	CG	0.00112051	32
chr1	342637	+	CG	6.9034e-05	50
chr1	342646	+	CG	0.00162988	40
chr1	342802	+	CG	6.63073e-05	31
chr1	342936	+	CG	0.000122331	31
chr1	343109	+	CG	0.000363145	33
chr1	343137	+	CG	0.00012026	36
chr1	343243	+	CG	4.54117e-05	46
chr1	343498	+	CG	1.22961e-05	46
chr1	343520	+	CG	0.000206621	51
chr1	343528	+	CG	3.68559e-05	38
chr1	343943	+	CG	8.45703e-06	40
chr1	344853	+	CG	0.000122654	42
chr1	345104	+	CG	0.0042883	35
chr1	345161	+	CG	0.00101761	35
chr1	345224	+	CG	0.000114971	42
chr1	345273	+	CG	5.9374e-05	43
chr1	345361	+	CG	0.000198593	38
chr1	345424	+	CG	1.74608e-05	43
chr1	345494	+	CG	0.000250539	33
chr1	345609	+	CG	0.000292549	33
chr1	345679	+	CG	0.000127522	63
chr1	345798	+	CG	1.66861e-05	35
chr1	345926	+	CG	9.34774e-05	32
chr1	345981	+	CG	0.00067305	29
chr2	44290	+	CG	6.33291e-05	40
chr2	44302	+	CG	0.000291389	40
chr2	44358	+	CG	9.9943e-05	40
chr2	44361	+	CG	0.00383647	43
chr2	44368	+	CG	6.14509e-05	44
chr2	44417	+	CG	0.000235346	43
chr2	44434	+	CG	2.66502e-05	41
chr2	44444	+	CG	1.41084e-05	30
chr2	44447	+	CG	0.00115844	33
chr2	44455	+	CG	0.0001366	45
chr2	44501	+	CG	4.61478e-05	50
chr2	44515	+	CG	0.000407284	38
chr2	44612	+	CG	1.36674e-05	42
chr2	44619	+	CG	0.000274446	41
chr2	44679	+	CG	1.45388e-05	49
chr2	44686	+	CG	0.000708504	43
chr2	44696	+	CG	0.000313699	41
chr2	44751	+	CG	0.000275511	51
chr2	44776	+	CG	7.54926e-05	39
chr2	44885	+	CG	9.31566e-06	40
chr2	44925	+	CG	0.000202457	36
chr2	44944	+	CG	0.00109132	47
chr2	44967	+	CG	0.000149864	37
chr2	44988	+	CG	1.88441e-05	39
chr2	45007	+	CG	0.000158382	39
chr2	45028	+	CG	6.77472e-05	38
chr2	45053	+	CG	0.000356444	36
chr2	45055	+	CG	8.24788e-05	35
chr2	45063	+	CG	4.58296e-05	39
chr2	45067	+	CG	0.000106929	44
chr2	45073	+	CG	7.22669e-05	42
chr2	45076	+	CG	3.14254e-05	38
chr2	45085	+	CG	0.000152108	27
chr2	45111	+	CG	0.000480506	50
chr2	45119	+	CG	0.000331366	42
chr2	45123	+	CG	6.43077e-05	42
chr2	45137	+	CG	7.54016e-05	34
chr2	45151	+	CG	2.29117e-05	43
chr2	45161	+	CG	7.22027e-05	50
chr2	45221	+	CG	4.76433e-05	44
chr2	45229	+	CG	5.3584e-06	39
chr2	45264	+	CG	2.9727e-05	52
chr2	45299	+	CG	5.49092e-05	43
chr2	45352	+	CG	0.000101519	49
chr2	45358	+	CG	2.46167e-05	45
chr2	45445	+	CG	6.09122e-05	46
chr2	45534	+	CG	6.15058e-05	42
chr2	45602	+	CG	3.9491e-05	39
chr2	45736	+	CG	0.000184119	39
chr2	45788	+	CG	5.21621e-05	40
chr2	45855	+	CG	7.58611e-05	38
chr2	45862	+	CG	0.000190253	37
chr2	45877	+	CG	9.97277e-05	36
chr2	45883	+	CG	0.000278145	32
chr2	45886	+	CG	6.49831e-05	36
chr2	45888	+	CG	6.2248e-05	47
chr2	45928	+	CG	0.00300761	39
chr2	45955	+	CG	0.000670538	41
chr2	46332	+	CG	3.37285e-05	31
chr2	46353	+	CG	0.000232089	42
chr2	46592	+	CG	1.50813e-05	43
chr2	46729	+	CG	0.000265429	47
chr2	46740	+	CG	0.0020589	27
chr2	46756	+	CG	7.28276e-05	47
chr2	46788	+	CG	7.56454e-05	35
chr2	46905	+	CG	3.4219e-05	46
chr2	46953	+	CG	2.23696e-05	47
chr2	47075	+	CG	0.000145503	39
chr2	47150	+	CG	5.8945e-05	37
chr2	259343	+	CG	0.000504381	45
chr2	259407	+	CG	8.78645e-05	40
chr2	259721	+	CG	1.83701e-05	51
chr2	259737	+	CG	0.000290972	23
chr2	259748	+	CG	0.000911669	36
chr2	260099	+	CG	6.78924e-05	46
chr2	260143	+	CG	2.62519e-05	50
chr2	260318	+	CG	0.000816047	46
chr2	260338	+	CG	0.000267361	42
chr2	260350	+	CG	0.000161456	42
chr2	260355	+	CG	0.00031867	32
chr2	260363	+	CG	4.99267e-05	36
chr2	260365	+	CG	9.02013e-05	51
chr2	260367	+	CG	2.51209e-05	46
chr2	260420	+	CG	0.000474722	40
chr2	260472	+	CG	8.87674e-05	35
chr2	260491	+	CG	8.23144e-05	39
chr2	260515	+	CG	4.11991e-05	40
chr2	260577	+	CG	2.87712e-05	48
chr2	260590	+	CG	0.000134031	34
chr2	260592	+	CG	3.16095e-05	36
chr2	260607	+	CG	5.73862e-06	41
chr2	260613	+	CG	0.000121584	38
chr2	260649	+	CG	3.29974e-05	44
chr2	260662	+	CG	0.000939886	45
chr2	260691	+	CG	0.000117991	40
chr2	260773	+	CG	5.84538e-05	38
chr2	260779	+	CG	0.000404889	43
chr2	260803	+	CG	0.000309544	35
chr2	260835	+	CG	6.02995e-05	49
chr2	260867	+	CG	0.00525105	35
chr2	260871	+	CG	4.1078e-05	39
chr2	260898	+	CG	0.00251195	43
chr2	260930	+	CG	2.33501e-05	37
chr2	260938	+	CG	0.000289372	36
chr2	260990	+	CG	0.00110896	32
chr2	261000	+	CG	1.59111e-05	63
chr2	261002	+	CG	9.21307e-05	45
chr2	261006	+	CG	5.7604e-05	46
chr2	261054	+	CG	3.64735e-05	43
chr2	261083	+	CG	0.00192365	40
chr2	261093	+	CG	0.000630972	39
chr2	261107	+	CG	8.07108e-06	31
chr2	261126	+	CG	1.27856e-05	56
chr2	261138	+	CG	0.000811974	39
chr2	261168	+	CG	0.00363517	35
chr2	261172	+	CG	6.64597e-05	45
chr2	303923	+	CG	0.000306136	44
chr2	303944	+	CG	0.000146188	39
chr2	303992	+	CG	1.81941e-05	48
chr2	304029	+	CG	0.000727309	48
chr2	304065	+	CG	6.92964e-05	39
chr2	304093	+	CG	0.000113405	37
chr2	304098	+	CG	0.00028699	35
chr2	304201	+	CG	6.34308e-05	46
chr2	304213	+	CG	1.06797e-05	39
chr2	304230	+	CG	0.000161222	29
chr2	304237	+	CG	2.08563e-05	50
chr2	304248	+	CG	0.000342645	40
chr2	304252	+	CG	6.79169e-05	33
chr2	304278	+	CG	3.48956e-05	40
chr2	304317	+	CG	0.00032881	28
chr2	304387	+	CG	9.61136e-05	46
chr2	304423	+	CG	3.38487e-05	45
chr2	304437	+	CG	2.29479e-05	36
chr2	304442	+	CG	7.34924e-05	54
chr2	304447	+	CG	5.52511e-05	41
chr2	304457	+	CG	0.00017378	33
chr2	304474	+	CG	9.6444e-06	50
chr2	304478	+	CG	0.000200129	40
chr2	304508	+	CG	0.00283393	45
chr2	304526	+	CG	3.62598e-05	42
chr2	304633	+	CG	0.000140228	50
chr2	304702	+	CG	2.26161e-05	41
chr2	304944	+	CG	5.04403e-05	39
chr2	304969	+	CG	0.000765923	40
chr2	305021	+	CG	1.09926e-05	37
chr2	305086	+	CG	0.00159163	53
chr2	305117	+	CG	3.15778e-05	41
chr2	305285	+	CG	0.000200419	24
chr2	305297	+	CG	8.79498e-05	46
chr2	305312	+	CG	7.65663e-05	40
chr2	305328	+	CG	5.92605e-05	36
chr2	305342	+	CG	9.75136e-05	42
chr2	305349	+	CG	5.32672e-05	32
chr2	305354	+	CG	8.69538e-05	28
chr2	305377	+	CG	0.000464865	31
chr2	305380	+	CG	1.79972e-05	43
chr2	305403	+	CG	1.72142e-05	46
chr2	305427	+	CG	8.35853e-05	40
chr2	305448	+	CG	0.000489095	36
chr2	305511	+	CG	9.08334e-05	38
chr2	305526	+	CG	0.00012974	41
chr2	305562	+	CG	5.59612e-06	38
chr2	305729	+	CG	1.77486e-05	33
chr2	305866	+	CG	7.55171e-05	39
chr2	305869	+	CG	0.000294429	37
chr2	422037	+	CG	0.000457946	40
chr2	422062	+	CG	4.99259e-05	46
chr2	422136	+	CG	4.2503e-05	44
chr2	422252	+	CG	9.92766e-05	39
chr2	422426	+	CG	0.000100756	46
chr2	422486	+	CG	1.5776e-05	35
chr2	422491	+	CG	9.91328e-06	50
chr2	422595	+	CG	3.65786e-05	34
chr2	422614	+	CG	3.32355e-05	40
chr2	422675	+	CG	3.04147e-05	39
chr2	422711	+	CG	2.51417e-05	46
chr2	422743	+	CG	0.000282295	38
chr2	422766	+	CG	0.000936435	32
chr2	422771	+	CG	4.99758e-05	42
chr2	422776	+	CG	3.09639e-05	45
chr2	422824	+	CG	5.66051e-05	40
chr2	422827	+	CG	0.000158818	39
chr2	422854	+	CG	7.04528e-05	31
chr2	422861	+	CG	0.000100308	41
chr2	422878	+	CG	6.78782e-05	58
chr2	422903	+	CG	4.16713e-06	47
chr2	422997	+	CG	1.2435e-05	49
chr2	423013	+	CG	0.00038181	33
chr2	423050	+	CG	0.000222843	25
chr2	423073	+	CG	0.00026368	45
chr2	423121	+	CG	1.61919e-05	44
chr2	423135	+	CG	1.96474e-05	39
chr2	423142	+	CG	1.49681e-05	35
chr2	423158	+	CG	1.19969e-05	46
chr2	423188	+	CG	0.00065527	47
chr2	423199	+	CG	7.81689e-05	40
chr2	423215	+	CG	0.00193593	41
chr2	423232	+	CG	0.000340263	36
chr2	423248	+	CG	7.72308e-05	37
chr2	423428	+	CG	0.000170668	40
chr2	423520	+	CG	3.05427e-05	41
chr2	423539	+	CG	1.08051e-05	38
chr2	423615	+	CG	0.000175472	31
chr2	423640	+	CG	2.83844e-05	37
chr2	423651	+	CG	1.8362e-05	46
chr2	423712	+	CG	0.000396736	36
chr2	423725	+	CG	1.15554e-05	44
chr2	423754	+	CG	1.66128e-05	49
chr2	423765	+	CG	5.97322e-06	53
chr2	423836	+	CG	6.98635e-05	37
chr2	423907	+	CG	1.09585e-05	40
chr2	423950	+	CG	1.9157e-05	40
chr2	423980	+	CG	0.000358169	36
chr2	424007	+	CG	0.000220742	43
chr2	424018	+	CG	7.17325e-05	47
chr2	424030	+	CG	0.000172318	42
chr2	424032	+	CG	0.000243056	39
chr2	424052	+	CG	0.000242735	46
